apps/frappe/frappe/website/doctype/web_form/web_form.py +60,Please select a Amount Field.,Si prega di selezionare un campo Quantità.
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +281,Press Esc to close,Premi Esc per chiudere
apps/frappe/frappe/desk/form/assign_to.py +153,"A new task, {0}, has been assigned to you by {1}. {2}","Un nuovo compito, {0}, è stato assegnato dal {1}. {2}"
DocType: Email Queue,Email Queue records.,record Email coda.
apps/frappe/frappe/desk/page/chat/chat_main.html +14,Post,Messaggio
apps/frappe/frappe/geo/report/addresses_and_contacts/addresses_and_contacts.js +28,Please select Party Type first,Seleziona il Partito Tipo primo
apps/frappe/frappe/config/setup.py +109,Rename many items by uploading a .csv file.,Rinomina più elementi caricando un file .csv.
DocType: Workflow State,pause,pausa
apps/frappe/frappe/www/desk.py +18,You are not permitted to access this page.,Non hai i permessi per accedere a questa pagina.
DocType: About Us Settings,Website,Sito Web
apps/frappe/frappe/www/me.py +14,You need to be logged in to access this page,Devi essere loggato per accedere a questa pagina
DocType: User,Facebook Username,Facebook Nome utente
DocType: System Settings,Note: Multiple sessions will be allowed in case of mobile device,Nota: Le sessioni multiple saranno ammessi in caso di dispositivo mobile
apps/frappe/frappe/email/queue.py +201,Cannot send this email. You have crossed the sending limit of {0} emails for this month.,Impossibile inviare questa e-mail. Hai attraversato il limite di invio {0} mail per questo mese.
apps/frappe/frappe/public/js/legacy/form.js +750,Permanently Submit {0}?,Invia definitivamente {0} ?
DocType: Address,County,contea
DocType: Workflow,If Checked workflow status will not override status in list view,Se lo stato del flusso di lavoro Controllato non sovrascriverà stato in vista elenco
apps/frappe/frappe/client.py +278,Invalid file path: {0},Non valido percorso del file: {0}
DocType: Workflow State,eye-open,occhio-apertura
DocType: Email Queue,Send After,Invia Dopo
apps/frappe/frappe/utils/file_manager.py +31,Please select a file or url,Si prega di selezionare un file o URL
apps/frappe/frappe/public/js/frappe/views/treeview.js +65,{0} Tree,{0} Albero
DocType: User,User Emails,Messaggi di posta elettronica degli utenti
DocType: User,Username,Nome utente
apps/frappe/frappe/model/base_document.py +575,Value too big,Valore troppo grande
DocType: DocField,DocField,CampoDoc
DocType: Contact,Department,Dipartimento
DocType: DocField,Options,Opzioni
apps/frappe/frappe/client.py +84,Cannot edit standard fields,Non è possibile modificare i campi standard
DocType: Print Format,Print Format Builder,Formato di stampa Builder
apps/frappe/frappe/public/js/frappe/ui/page.js +4,Form,Modulo
DocType: Report,Report Manager,Report Manager
DocType: Workflow,Document States,Documento Uniti
apps/frappe/frappe/public/js/frappe/views/pageview.js +104,Sorry! I could not find what you were looking for.,Sorry! Non riuscivo a trovare quello che stavi cercando.
apps/frappe/frappe/config/core.py +42,Logs,Registri
DocType: Custom DocPerm,This role update User Permissions for a user,Questo ruolo Autorizzazioni aggiornamento utente per un utente
apps/frappe/frappe/public/js/frappe/model/model.js +486,Rename {0},Rinomina {0}
DocType: Workflow State,zoom-out,Riduci
apps/frappe/frappe/public/js/legacy/form.js +67,Cannot open {0} when its instance is open,Impossibile aprire {0} quando la sua istanza è aperto
